location_name,location_url,search_rank,search_term,location_found
Jardin d'Erevan,https://www.tripadvisor.com/Attraction_Review-g187147-d12258000-Reviews-Jardin_d_Erevan-Paris_Ile_de_France.html,1017,Paris,"Paris, France"
Eglise Notre Dame d'Auteuil,https://www.tripadvisor.com/Attraction_Review-g187147-d12226571-Reviews-Eglise_Notre_Dame_d_Auteuil-Paris_Ile_de_France.html,1018,Paris,"Paris, France"
Cours de la Reine,https://www.tripadvisor.com/Attraction_Review-g187147-d12213863-Reviews-Cours_de_la_Reine-Paris_Ile_de_France.html,1019,Paris,"Paris, France"
Le Quartier Sport,https://www.tripadvisor.com/Attraction_Review-g187147-d12177451-Reviews-Le_Quartier_Sport-Paris_Ile_de_France.html,1020,Paris,"Paris, France"
Eglise Saint Jean Baptiste de la Salle,https://www.tripadvisor.com/Attraction_Review-g187147-d12109692-Reviews-Eglise_Saint_Jean_Baptiste_de_la_Salle-Paris_Ile_de_France.html,1021,Paris,"Paris, France"
Notre-Dame-de-Fatima-Marie-Mediatrice,https://www.tripadvisor.com/Attraction_Review-g187147-d11912137-Reviews-Notre_Dame_de_Fatima_Marie_Mediatrice-Paris_Ile_de_France.html,1022,Paris,"Paris, France"
Square de l'oiseau lunaire,https://www.tripadvisor.com/Attraction_Review-g187147-d11867233-Reviews-Square_de_l_oiseau_lunaire-Paris_Ile_de_France.html,1023,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,1024,Paris,"Paris, France"
Square Alexandre et Rene Parodi,https://www.tripadvisor.com/Attraction_Review-g187147-d11805515-Reviews-Square_Alexandre_et_Rene_Parodi-Paris_Ile_de_France.html,1025,Paris,"Paris, France"
Eglise Saint Joseph Artisan,https://www.tripadvisor.com/Attraction_Review-g187147-d10696170-Reviews-Eglise_Saint_Joseph_Artisan-Paris_Ile_de_France.html,1026,Paris,"Paris, France"
Eglise Notre-Dame du Rosaire,https://www.tripadvisor.com/Attraction_Review-g187147-d9581517-Reviews-Eglise_Notre_Dame_du_Rosaire-Paris_Ile_de_France.html,1027,Paris,"Paris, France"
Chemin des Vignes,https://www.tripadvisor.com/Attraction_Review-g187147-d2361407-Reviews-Chemin_des_Vignes-Paris_Ile_de_France.html,1028,Paris,"Paris, France"
5th arrondissement,https://www.tripadvisor.com/Attraction_Review-g187147-d317374-Reviews-5th_arrondissement-Paris_Ile_de_France.html,1029,Paris,"Paris, France"
La Butte Bergeyre,https://www.tripadvisor.com/Attraction_Review-g187147-d6631426-Reviews-La_Butte_Bergeyre-Paris_Ile_de_France.html,1030,Paris,"Paris, France"
Theatre des Marionnettes du jardin du Luxembourg,https://www.tripadvisor.com/Attraction_Review-g187147-d11798546-Reviews-Theatre_des_Marionnettes_du_jardin_du_Luxembourg-Paris_Ile_de_France.html,1031,Paris,"Paris, France"
Bowling Alleys (4),https://www.tripadvisor.com/Attractions-g187147-Activities-c56-t128-Paris_Ile_de_France.html,1032,Paris,"Paris, France"
Place du 8 Fevrier 1962,https://www.tripadvisor.com/Attraction_Review-g187147-d4223918-Reviews-Place_du_8_Fevrier_1962-Paris_Ile_de_France.html,1033,Paris,"Paris, France"
"Cour de l'Etoile-d'Or, No. 75",https://www.tripadvisor.com/Attraction_Review-g187147-d188464-Reviews-Cour_de_l_Etoile_d_Or_No_75-Paris_Ile_de_France.html,1034,Paris,"Paris, France"
Moulin de la Charite,https://www.tripadvisor.com/Attraction_Review-g187147-d8022539-Reviews-Moulin_de_la_Charite-Paris_Ile_de_France.html,1035,Paris,"Paris, France"
Coffee & Tea Tours (2),https://www.tripadvisor.com/Attractions-g187147-Activities-c42-t202-Paris_Ile_de_France.html,1036,Paris,"Paris, France"
Art Symbol Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d8000640-Reviews-Art_Symbol_Gallery-Paris_Ile_de_France.html,1037,Paris,"Paris, France"
Piano Bars (4),https://www.tripadvisor.com/Attractions-g187147-Activities-c20-t106-Paris_Ile_de_France.html,1038,Paris,"Paris, France"
Nature & Wildlife Tours (2),https://www.tripadvisor.com/Attractions-g187147-Activities-c61-t220-Paris_Ile_de_France.html,1039,Paris,"Paris, France"
Les Etoiles,https://www.tripadvisor.com/Attraction_Review-g187147-d245105-Reviews-Les_Etoiles-Paris_Ile_de_France.html,1040,Paris,"Paris, France"
Eco Tours (3),https://www.tripadvisor.com/Attractions-g187147-Activities-c61-t216-Paris_Ile_de_France.html,1041,Paris,"Paris, France"
Air Tours (1),https://www.tripadvisor.com/Attractions-g187147-Activities-c61-t222-Paris_Ile_de_France.html,1042,Paris,"Paris, France"
Artistes de la Bastille (Les),https://www.tripadvisor.com/Attraction_Review-g187147-d240636-Reviews-Artistes_de_la_Bastille_Les-Paris_Ile_de_France.html,1043,Paris,"Paris, France"
Health/Fitness Clubs & Gyms (8),https://www.tripadvisor.com/Attractions-g187147-Activities-c40-t129-Paris_Ile_de_France.html,1044,Paris,"Paris, France"
Eglise Notre-Dame-de-Chine,https://www.tripadvisor.com/Attraction_Review-g187147-d11947592-Reviews-Eglise_Notre_Dame_de_Chine-Paris_Ile_de_France.html,1045,Paris,"Paris, France"
Fashion Shows & Tours (3),https://www.tripadvisor.com/Attractions-g187147-Activities-c42-t241-Paris_Ile_de_France.html,1046,Paris,"Paris, France"
Commanderie du Clos-Montmartre,https://www.tripadvisor.com/Attraction_Review-g187147-d9737026-Reviews-Commanderie_du_Clos_Montmartre-Paris_Ile_de_France.html,1047,Paris,"Paris, France"
Jardin Sauvage de St-Vincent,https://www.tripadvisor.com/Attraction_Review-g187147-d10136094-Reviews-Jardin_Sauvage_de_St_Vincent-Paris_Ile_de_France.html,1048,Paris,"Paris, France"
Jardins d'Eole,https://www.tripadvisor.com/Attraction_Review-g187147-d3152868-Reviews-Jardins_d_Eole-Paris_Ile_de_France.html,1049,Paris,"Paris, France"
Ecole des danses latines tropicales,https://www.tripadvisor.com/Attraction_Review-g187147-d2081852-Reviews-Ecole_des_danses_latines_tropicales-Paris_Ile_de_France.html,1050,Paris,"Paris, France"
La Maison du Fontainier,https://www.tripadvisor.com/Attraction_Review-g187147-d10128486-Reviews-La_Maison_du_Fontainier-Paris_Ile_de_France.html,1051,Paris,"Paris, France"
Cook & Go,https://www.tripadvisor.com/Attraction_Review-g187147-d6882912-Reviews-Cook_Go-Paris_Ile_de_France.html,1052,Paris,"Paris, France"
Fondation Dosne Thiers,https://www.tripadvisor.com/Attraction_Review-g187147-d12342592-Reviews-Fondation_Dosne_Thiers-Paris_Ile_de_France.html,1053,Paris,"Paris, France"
Les Poings d'eau,https://www.tripadvisor.com/Attraction_Review-g187147-d11865578-Reviews-Les_Poings_d_eau-Paris_Ile_de_France.html,1054,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,1055,Paris,"Paris, France"
Poissonerie Blomet,https://www.tripadvisor.com/Attraction_Review-g187147-d4946438-Reviews-Poissonerie_Blomet-Paris_Ile_de_France.html,1056,Paris,"Paris, France"
The Greenlane Gallery Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d1813082-Reviews-The_Greenlane_Gallery_Paris-Paris_Ile_de_France.html,1057,Paris,"Paris, France"
Piscine Armand Massard,https://www.tripadvisor.com/Attraction_Review-g187147-d2173087-Reviews-Piscine_Armand_Massard-Paris_Ile_de_France.html,1058,Paris,"Paris, France"
Cours d'oenologie Paris,https://www.tripadvisor.com/Attraction_Review-g187147-d2217835-Reviews-Cours_d_oenologie_Paris-Paris_Ile_de_France.html,1059,Paris,"Paris, France"
Piscine Chateau des Rentiers,https://www.tripadvisor.com/Attraction_Review-g187147-d8404075-Reviews-Piscine_Chateau_des_Rentiers-Paris_Ile_de_France.html,1060,Paris,"Paris, France"
Les Petites Parisiennes,https://www.tripadvisor.com/Attraction_Review-g187147-d8285492-Reviews-Les_Petites_Parisiennes-Paris_Ile_de_France.html,1061,Paris,"Paris, France"
Bollywood en Seine,https://www.tripadvisor.com/Attraction_Review-g187147-d1972836-Reviews-Bollywood_en_Seine-Paris_Ile_de_France.html,1062,Paris,"Paris, France"
Ecole Alsacienne,https://www.tripadvisor.com/Attraction_Review-g187147-d194216-Reviews-Ecole_Alsacienne-Paris_Ile_de_France.html,1063,Paris,"Paris, France"
Motorcycle Tours (1),https://www.tripadvisor.com/Attractions-g187147-Activities-c42-t231-Paris_Ile_de_France.html,1064,Paris,"Paris, France"
Distillery Tours (1),https://www.tripadvisor.com/Attractions-g187147-Activities-c42-t274-Paris_Ile_de_France.html,1065,Paris,"Paris, France"
Horse-Drawn Carriage Tours (1),https://www.tripadvisor.com/Attractions-g187147-Activities-c61-t267-Paris_Ile_de_France.html,1066,Paris,"Paris, France"
Archaeology Tours (1),https://www.tripadvisor.com/Attractions-g187147-Activities-c42-t223-Paris_Ile_de_France.html,1067,Paris,"Paris, France"
Adrenaline & Extreme Tours (1),https://www.tripadvisor.com/Attractions-g187147-Activities-c61-t212-Paris_Ile_de_France.html,1068,Paris,"Paris, France"
Speed Boats Tours (1),https://www.tripadvisor.com/Attractions-g187147-Activities-c61-t190-Paris_Ile_de_France.html,1069,Paris,"Paris, France"
Water Sports (1),https://www.tripadvisor.com/Attractions-g187147-Activities-c61-t184-Paris_Ile_de_France.html,1070,Paris,"Paris, France"
Place Paul Verlaine,https://www.tripadvisor.com/Attraction_Review-g187147-d12391463-Reviews-Place_Paul_Verlaine-Paris_Ile_de_France.html,1071,Paris,"Paris, France"
Eglise Sainte-Anne de la Butte-aux-Cailles,https://www.tripadvisor.com/Attraction_Review-g187147-d12391266-Reviews-Eglise_Sainte_Anne_de_la_Butte_aux_Cailles-Paris_Ile_de_France.html,1072,Paris,"Paris, France"
Eglise Saint Marcel,https://www.tripadvisor.com/Attraction_Review-g187147-d12384847-Reviews-Eglise_Saint_Marcel-Paris_Ile_de_France.html,1073,Paris,"Paris, France"
Galerie Estades,https://www.tripadvisor.com/Attraction_Review-g187147-d12363150-Reviews-Galerie_Estades-Paris_Ile_de_France.html,1074,Paris,"Paris, France"
Monument a Adam Mickiewicz,https://www.tripadvisor.com/Attraction_Review-g187147-d12358564-Reviews-Monument_a_Adam_Mickiewicz-Paris_Ile_de_France.html,1075,Paris,"Paris, France"
Musee Pierre Cardin,https://www.tripadvisor.com/Attraction_Review-g187147-d12347436-Reviews-Musee_Pierre_Cardin-Paris_Ile_de_France.html,1076,Paris,"Paris, France"
Galerie Charron,https://www.tripadvisor.com/Attraction_Review-g187147-d12347433-Reviews-Galerie_Charron-Paris_Ile_de_France.html,1077,Paris,"Paris, France"
Les Belles Feuilles,https://www.tripadvisor.com/Attraction_Review-g187147-d12335716-Reviews-Les_Belles_Feuilles-Paris_Ile_de_France.html,1078,Paris,"Paris, France"
La Galerie - Massena,https://www.tripadvisor.com/Attraction_Review-g187147-d12335700-Reviews-La_Galerie_Massena-Paris_Ile_de_France.html,1079,Paris,"Paris, France"
La Petite Ceinture du 12th arrondissement,https://www.tripadvisor.com/Attraction_Review-g187147-d12151643-Reviews-La_Petite_Ceinture_du_12th_arrondissement-Paris_Ile_de_France.html,1080,Paris,"Paris, France"
Art UP Deco,https://www.tripadvisor.com/Attraction_Review-g187147-d12133184-Reviews-Art_UP_Deco-Paris_Ile_de_France.html,1081,Paris,"Paris, France"
Galerie BS,https://www.tripadvisor.com/Attraction_Review-g187147-d12124051-Reviews-Galerie_BS-Paris_Ile_de_France.html,1082,Paris,"Paris, France"
Galerie Comparative,https://www.tripadvisor.com/Attraction_Review-g187147-d12088264-Reviews-Galerie_Comparative-Paris_Ile_de_France.html,1083,Paris,"Paris, France"
Prieure Saint Martin des Champs,https://www.tripadvisor.com/Attraction_Review-g187147-d12002880-Reviews-Prieure_Saint_Martin_des_Champs-Paris_Ile_de_France.html,1084,Paris,"Paris, France"
Parc de la Butte-du-Chapeau-Rouge,https://www.tripadvisor.com/Attraction_Review-g187147-d11880242-Reviews-Parc_de_la_Butte_du_Chapeau_Rouge-Paris_Ile_de_France.html,1085,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,1086,Paris,"Paris, France"
Gaiete montparnasse,https://www.tripadvisor.com/Attraction_Review-g187147-d11789081-Reviews-Gaiete_montparnasse-Paris_Ile_de_France.html,1087,Paris,"Paris, France"
Gaiete montparnasse,https://www.tripadvisor.com/Attraction_Review-g187147-d11789071-Reviews-Gaiete_montparnasse-Paris_Ile_de_France.html,1088,Paris,"Paris, France"
La Petite Loge,https://www.tripadvisor.com/Attraction_Review-g187147-d11747383-Reviews-La_Petite_Loge-Paris_Ile_de_France.html,1089,Paris,"Paris, France"
The Community,https://www.tripadvisor.com/Attraction_Review-g187147-d11729067-Reviews-The_Community-Paris_Ile_de_France.html,1090,Paris,"Paris, France"
Studio57gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d11674481-Reviews-Studio57gallery-Paris_Ile_de_France.html,1091,Paris,"Paris, France"
Apollo Theatre,https://www.tripadvisor.com/Attraction_Review-g187147-d10941135-Reviews-Apollo_Theatre-Paris_Ile_de_France.html,1092,Paris,"Paris, France"
Frac ile-de-france,https://www.tripadvisor.com/Attraction_Review-g187147-d10677187-Reviews-Frac_ile_de_france-Paris_Ile_de_France.html,1093,Paris,"Paris, France"
BY CHATEL - Selected Fine Arts,https://www.tripadvisor.com/Attraction_Review-g187147-d10505760-Reviews-BY_CHATEL_Selected_Fine_Arts-Paris_Ile_de_France.html,1094,Paris,"Paris, France"
Les Parisettes,https://www.tripadvisor.com/Attraction_Review-g187147-d10421829-Reviews-Les_Parisettes-Paris_Ile_de_France.html,1095,Paris,"Paris, France"
Galerie Vieceli,https://www.tripadvisor.com/Attraction_Review-g187147-d10292773-Reviews-Galerie_Vieceli-Paris_Ile_de_France.html,1096,Paris,"Paris, France"
Theatre du Temps,https://www.tripadvisor.com/Attraction_Review-g187147-d10163614-Reviews-Theatre_du_Temps-Paris_Ile_de_France.html,1097,Paris,"Paris, France"
Galerie 3F,https://www.tripadvisor.com/Attraction_Review-g187147-d10151913-Reviews-Galerie_3F-Paris_Ile_de_France.html,1098,Paris,"Paris, France"
Inter Mundos Galerie d'Art contemporain,https://www.tripadvisor.com/Attraction_Review-g187147-d10070865-Reviews-Inter_Mundos_Galerie_d_Art_contemporain-Paris_Ile_de_France.html,1099,Paris,"Paris, France"
Art Paris Art Fair,https://www.tripadvisor.com/Attraction_Review-g187147-d10020403-Reviews-Art_Paris_Art_Fair-Paris_Ile_de_France.html,1100,Paris,"Paris, France"
Galerie Oblique,https://www.tripadvisor.com/Attraction_Review-g187147-d9570808-Reviews-Galerie_Oblique-Paris_Ile_de_France.html,1101,Paris,"Paris, France"
Dhalgren Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d9568037-Reviews-Dhalgren_Gallery-Paris_Ile_de_France.html,1102,Paris,"Paris, France"
Paris Techno Parade,https://www.tripadvisor.com/Attraction_Review-g187147-d8820331-Reviews-Paris_Techno_Parade-Paris_Ile_de_France.html,1103,Paris,"Paris, France"
Paris City Theater,https://www.tripadvisor.com/Attraction_Review-g187147-d8815146-Reviews-Paris_City_Theater-Paris_Ile_de_France.html,1104,Paris,"Paris, France"
Union Liberale Israelite de France,https://www.tripadvisor.com/Attraction_Review-g187147-d8732261-Reviews-Union_Liberale_Israelite_de_France-Paris_Ile_de_France.html,1105,Paris,"Paris, France"
Eglise Orthodoxe des Saints-Archanges,https://www.tripadvisor.com/Attraction_Review-g187147-d8732255-Reviews-Eglise_Orthodoxe_des_Saints_Archanges-Paris_Ile_de_France.html,1106,Paris,"Paris, France"
Marion Vidal,https://www.tripadvisor.com/Attraction_Review-g187147-d8359734-Reviews-Marion_Vidal-Paris_Ile_de_France.html,1107,Paris,"Paris, France"
La Galerie des Ateliers d'Artistes de Belleville,https://www.tripadvisor.com/Attraction_Review-g187147-d8099414-Reviews-La_Galerie_des_Ateliers_d_Artistes_de_Belleville-Paris_Ile_de_France.html,1108,Paris,"Paris, France"
Galerie Oneiro,https://www.tripadvisor.com/Attraction_Review-g187147-d8002047-Reviews-Galerie_Oneiro-Paris_Ile_de_France.html,1109,Paris,"Paris, France"
Galerie Numero 1,https://www.tripadvisor.com/Attraction_Review-g187147-d7786868-Reviews-Galerie_Numero_1-Paris_Ile_de_France.html,1110,Paris,"Paris, France"
Espace Krajcberg,https://www.tripadvisor.com/Attraction_Review-g187147-d7317495-Reviews-Espace_Krajcberg-Paris_Ile_de_France.html,1111,Paris,"Paris, France"
Galerie Monsieur,https://www.tripadvisor.com/Attraction_Review-g187147-d7061179-Reviews-Galerie_Monsieur-Paris_Ile_de_France.html,1112,Paris,"Paris, France"
Le Loup Dodu,https://www.tripadvisor.com/Attraction_Review-g187147-d7051961-Reviews-Le_Loup_Dodu-Paris_Ile_de_France.html,1113,Paris,"Paris, France"
Orchestre Jean-Louis Petit,https://www.tripadvisor.com/Attraction_Review-g187147-d6807126-Reviews-Orchestre_Jean_Louis_Petit-Paris_Ile_de_France.html,1114,Paris,"Paris, France"
Gurus Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d6440793-Reviews-Gurus_Gallery-Paris_Ile_de_France.html,1115,Paris,"Paris, France"
Musee Bible Et Terre Sainte,https://www.tripadvisor.com/Attraction_Review-g187147-d5770693-Reviews-Musee_Bible_Et_Terre_Sainte-Paris_Ile_de_France.html,1116,Paris,"Paris, France"
French Open,https://www.tripadvisor.com/Attraction_Review-g187147-d8820231-Reviews-French_Open-Paris_Ile_de_France.html,1117,Paris,"Paris, France"
Gallery Francois Planes,https://www.tripadvisor.com/Attraction_Review-g187147-d5508872-Reviews-Gallery_Francois_Planes-Paris_Ile_de_France.html,1118,Paris,"Paris, France"
La table marocaine,https://www.tripadvisor.com/Attraction_Review-g187147-d4972546-Reviews-La_table_marocaine-Paris_Ile_de_France.html,1119,Paris,"Paris, France"
Espace Culturel Smaaks,https://www.tripadvisor.com/Attraction_Review-g187147-d4939052-Reviews-Espace_Culturel_Smaaks-Paris_Ile_de_France.html,1120,Paris,"Paris, France"
La Contre Etiquette,https://www.tripadvisor.com/Attraction_Review-g187147-d4789723-Reviews-La_Contre_Etiquette-Paris_Ile_de_France.html,1121,Paris,"Paris, France"
Joelle Kem Lika Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d4509359-Reviews-Joelle_Kem_Lika_Gallery-Paris_Ile_de_France.html,1122,Paris,"Paris, France"
Galerie sator,https://www.tripadvisor.com/Attraction_Review-g187147-d4467893-Reviews-Galerie_sator-Paris_Ile_de_France.html,1123,Paris,"Paris, France"
Brownstone Foundation,https://www.tripadvisor.com/Attraction_Review-g187147-d4456888-Reviews-Brownstone_Foundation-Paris_Ile_de_France.html,1124,Paris,"Paris, France"
Russian Tea Room Gallery,https://www.tripadvisor.com/Attraction_Review-g187147-d3923381-Reviews-Russian_Tea_Room_Gallery-Paris_Ile_de_France.html,1125,Paris,"Paris, France"
Art et Depot,https://www.tripadvisor.com/Attraction_Review-g187147-d3587538-Reviews-Art_et_Depot-Paris_Ile_de_France.html,1126,Paris,"Paris, France"
Galerie Agathe Gaillard,https://www.tripadvisor.com/Attraction_Review-g187147-d3557723-Reviews-Galerie_Agathe_Gaillard-Paris_Ile_de_France.html,1127,Paris,"Paris, France"
cafe au lit,https://www.tripadvisor.com/Attraction_Review-g187147-d634548-Reviews-Cafe_au_lit-Paris_Ile_de_France.html,1128,Paris,"Paris, France"
Theatre du Tambour-Royal,https://www.tripadvisor.com/Attraction_Review-g187147-d245153-Reviews-Theatre_du_Tambour_Royal-Paris_Ile_de_France.html,1129,Paris,"Paris, France"
Theatre Dunois,https://www.tripadvisor.com/Attraction_Review-g187147-d245142-Reviews-Theatre_Dunois-Paris_Ile_de_France.html,1130,Paris,"Paris, France"
Peniche Opera,https://www.tripadvisor.com/Attraction_Review-g187147-d245129-Reviews-Peniche_Opera-Paris_Ile_de_France.html,1131,Paris,"Paris, France"
International Isadora Duncan Center,https://www.tripadvisor.com/Attraction_Review-g187147-d245054-Reviews-International_Isadora_Duncan_Center-Paris_Ile_de_France.html,1132,Paris,"Paris, France"
